"buyers: 498, sellers: 498"
final vs actual
slope,intercept,r-value,p_value,std_err
1.1094906727349605,-0.3768521053386209,0.54998616131610034,0.011992369271645533,0.39711152010304768

0,59.42673301316208,50.31168311829296,49.91714579413974,50.09014238086583,50.967880248958274,50.50210874048892,48.16873907467991,52.18308963955935,53.89905948620434,52.81701543854448,0,47.003075657342286,50.292865597027856,50.208881802686264,51.7998810975547,50.65806206427715,0,0,49.729906867161226
0,50,50,100,0,100,50,100,50,100,100,0,50,0,0,100,0,0,0,50

"buyers: 498, sellers: 999"
final vs actual
slope,intercept,r-value,p_value,std_err
0.73590975031041961,37.837841630639041,0.29865953327428302,0.20086959247808683,0.55427338528859782

27.015122346774373,0,26.153983138463996,0,34.983903436345344,46.82796317406617,0,53.924584568622514,0,0,25.20902893916134,25.204183775456315,25.8737561397495,32.289341313987045,0,25.013473943924133,25.420011435589313,0,25.00599948134566,25.555726866112234
0,50,50,0,100,100,100,50,0,50,100,0,100,0,50,100,50,0,100,50

"buyers: 999, sellers: 498"
final vs actual
slope,intercept,r-value,p_value,std_err
3.1468760386265102,-186.84953197414112,0.40709821525454348,0.074837175114828194,1.664170309682975

52.541679324562025,74.98971501127329,70.92299680136345,69.42293192892004,63.734041113306944,72.18725024870335,73.92122556909379,74.73168354549058,69.74578412939819,74.15270114868288,74.26371382911404,74.62843393164229,74.98595802955674,74.95325296700919,72.98691861739977,74.23882725350848,74.95558503882049,74.84480291353833,74.68248518467382,74.85432866286521
0,100,50,0,0,0,50,50,0,0,0,50,100,50,100,100,100,0,50,0

"buyers: 999, sellers: 999"
final vs actual
slope,intercept,r-value,p_value,std_err
0.62562014173450486,37.308778441519308,0.26393751190125919,0.26082387114294969,0.53888177469535725

25,53.771629419029935,0,60.46506144712547,0,51.99805950938071,35.6454390722581,53.643122662358174,43.324912633469076,55.24943219387438,50.41613172470438,47.378202061536086,52.40585390700826,49.905285938350104,50.460595217013726,54.8024845529422,49.87704910554716,50.85665370230364,51.74528914925464,48.29552802010184
100,50,0,100,50,100,100,100,100,100,0,0,50,50,0,100,100,50,100,50

